43879739,9065,174315.39
43879740,6911,314246.79
43879741,8248,59435.8
43879742,4555,755214.14
43879743,6100,689696.96
43879744,789,725252.02
43879745,2780,659971.5
43879746,6801,531966.51
43879747,5413,808219.97
43879748,2259,262037.03
43879749,6684,392988.01
43879750,6806,688444.76
43879751,865,395487.46
43879752,2181,138190.59
43879753,5126,106515.33
43879754,255,547195.02
43879755,5286,68419.56
43879756,2615,706302.72
43879757,4809,635840.85
43879758,7302,635649.1
43879759,5280,910788.14
43879760,3458,99315.5
43879761,4322,276929.98
43879762,4927,855869.28
43879763,7797,47126.53
43879764,399,713251.34
43879765,7999,835454.64
43879766,6282,439755.4
43879767,2135,649040.93
43879768,2047,802349.86
43879769,6629,224004.63
43879770,3434,46159.09
43879771,967,945770.52
43879772,9411,300764.69
43879773,2509,186570.31
43879774,7669,145063.53
43879775,9524,670960.18
43879776,6787,318664.22
43879777,2250,420946.1
43879778,7898,334414.83
43879779,2193,33891.26
43879780,726,903994.7
43879781,8271,952126.67
43879782,9874,622114.94
43879783,5868,81829.93
43879784,1856,432101.68
43879785,3763,266052.12
43879786,7309,765337.84
43879787,1040,426351.32
43879788,2510,9996.62
43879789,6757,121348.19
43879790,6421,213245.84
43879791,1621,706874.61
43879792,6268,784638.91
43879793,6430,762668.7
43879794,5019,150672.26
43879795,3454,827973.28
43879796,950,377372.21
43879797,308,179487.92
43879798,5839,209654.61
43879799,1688,295119.47
43879800,4811,728858.56
43879801,1150,285479.97
43879802,1417,581998.61
43879803,2470,375717.22
43879804,3080,841914.84
43879805,197,543960.61
43879806,7667,387330.27
43879807,7432,940831.46
43879808,980,625417.1
43879809,6647,752029.26
43879810,2114,41534.18
43879811,7138,775896.72
43879812,1123,198101.4
43879813,7564,708688.89
43879814,9867,129005.29
43879815,7401,680930.98
43879816,1847,797133.31
43879817,2722,867041.62
43879818,2612,641342.44
43879819,5598,723663.78
43879820,5066,699589.02
43879821,6920,228499.22
43879822,8281,694669.08
43879823,9098,841472.66
43879824,7456,371059.97
43879825,4254,392907.79
43879826,403,557115.34
43879827,3745,740894.38
43879828,6016,505478.98
43879829,8782,613742.06
43879830,4665,215650.91
43879831,8041,686983.62
43879832,9309,374370.26
43879833,3555,773744.06
43879834,9981,891863.78
43879835,8228,770560.69
43879836,9255,928176.69
43879837,9434,377779.99
43879838,3855,617313.56
43879839,5607,950825.79
43879840,9963,734078.02
43879841,9101,283443.16
43879842,5774,961419.96
43879843,6229,136293.99
43879844,990,980893.49
43879845,9829,836006.52
43879846,3912,423954.85
43879847,4427,358780.88
43879848,9448,29913.1
43879849,2938,150722.29
43879850,4335,745759.2
43879851,7813,24868.6
43879852,4774,65730.17
43879853,7336,812540.13
43879854,1089,819329.8
43879855,5278,600766.63
43879856,2036,708523.84
43879857,3884,572938.36
43879858,3673,986540.41
43879859,5082,26902.17
43879860,3229,350073.69
43879861,6597,384669.07
43879862,9948,694534.5
43879863,3599,589072.02
43879864,4313,445180.89
43879865,6174,92473.88
43879866,6608,914256.87
43879867,3697,420781.03
43879868,4692,242268.5
43879869,44,883978.43
43879870,8262,304443.77
43879871,946,11700.44
43879872,67,808679.16
43879873,5478,38659.58
43879874,4449,125641.12
43879875,6653,222595.04
43879876,6166,758329.64
43879877,2836,943767.44
43879878,1801,436177.24
43879879,4462,115369.71
43879880,7108,907730.59
43879881,5602,722057.19
43879882,4153,537197.88
43879883,1121,452219.48
43879884,1082,419271.66
43879885,7463,714382.7
43879886,2260,638725.05
43879887,3963,647181.58
43879888,3757,516548.3
43879889,5715,597492.88
43879890,1558,84569.38
43879891,3569,980606.66
43879892,3489,864313.25
43879893,9032,941350.47
43879894,4972,241871.08
43879895,8567,242603.2
43879896,1027,49929.33
43879897,1468,144348.1
43879898,9083,794608.49
43879899,3522,520134.5
43879900,1655,155429.42
43879901,6393,252362.36
43879902,7524,383551.85
43879903,8116,738890.53
43879904,412,43934.14
43879905,2790,700172.05
43879906,8048,466234.45
43879907,6987,757814.9
43879908,6551,404022.72
43879909,8196,65080.26
43879910,1866,766340.93
43879911,2207,114032.28
43879912,9433,949080.25
43879913,9973,474037.73
43879914,5718,536733.73
43879915,2702,995894.56
43879916,5092,719578.89
43879917,572,672081.99
43879918,1393,840576.17
43879919,5909,581072.15
43879920,6531,932991.49
43879921,9055,309093.06
43879922,7020,298596.52
43879923,3197,681526.63
43879924,4658,910572.17
43879925,1112,71359.74
43879926,706,370084.14
43879927,2144,776749.44
43879928,9373,549807.01
43879929,6944,54986.02
43879930,962,246245.05
43879931,7247,657252.96
43879932,5930,788038.7
43879933,3099,390322.02
43879934,2958,895022.97
43879935,6901,995471.49
43879936,3753,183341.71
43879937,1939,918792.27
43879938,9545,77736.56
43879939,894,630467.81
43879940,5066,439183.48
43879941,7860,19553.63
43879942,4031,323909.55
43879943,1136,571572.82
43879944,5374,400872.06
43879945,2381,614421.56
43879946,7673,552042.17
43879947,3009,159989.72
43879948,6097,444045.82
43879949,4785,676211.8
43879950,1828,589552.97
43879951,1173,726135.89
43879952,1737,354897.56
43879953,9174,904283.87
43879954,2803,143354.16
43879955,8493,728519.45
43879956,5815,701609.77
43879957,3359,307510.74
43879958,7899,878158.12
43879959,3900,736236.81
43879960,2974,667404.5
43879961,7829,769285.16
43879962,9860,547197.27
43879963,5568,981082.06
43879964,842,564992.06
43879965,4568,254786.68
43879966,2103,415219.9
43879967,8727,75502.97
43879968,3921,600139.54
43879969,3163,609420.57
43879970,6767,363800.75
43879971,9903,551863.32
43879972,2709,760044.15
43879973,7755,372227.82
43879974,3329,925477.53
43879975,9633,675220.28
43879976,5570,378233.05
43879977,1267,726736.01
43879978,7040,96741.42
43879979,4240,927477.53
43879980,8052,207403.21
43879981,399,371265.83
43879982,644,998935.37
43879983,1254,724978.33
43879984,939,315765.84
43879985,8295,773300.31
43879986,717,307774.2
43879987,3726,360251.41
43879988,7016,116430.87
43879989,4197,262184.73
43879990,7037,569047.91
43879991,5495,523317.2
43879992,5543,776609.48
43879993,4124,209522.55
43879994,944,773222.26
43879995,6278,418201.01
43879996,6522,291519.76
43879997,5042,733181.93
43879998,5664,251900.72
43879999,6564,821673.31
43880000,8599,752312.99
43880001,875,204768.24
43880002,7934,261898.05
43880003,910,554218.26
43880004,3400,975494.86
43880005,8204,382003.04
43880006,3084,86394.34
43880007,4979,76866.56
43880008,140,304387.99
43880009,9430,970944.91
43880010,3386,456656.74
43880011,9861,830581.47
43880012,4227,89328.99
43880013,9929,484385.73
43880014,3339,429376.9
43880015,1698,389785.56
43880016,6776,62396.88
43880017,71,82647.68
43880018,2549,782842.67
43880019,3354,788645.6
43880020,573,858860.26
43880021,6557,197923.21
43880022,8604,437927.31
43880023,8276,846815.61
43880024,3542,205789.09
43880025,7131,611351.58
43880026,9423,129735.26
43880027,8239,975707.26
43880028,9494,8583.76
43880029,9313,944197.59
43880030,2281,326635.26
43880031,3972,666806.65
43880032,7555,339450.77
43880033,2780,749233.8
43880034,3808,601731.65
43880035,8967,524263.83
43880036,1936,405674.4
43880037,3799,189547.55
43880038,1766,803380.32
43880039,577,950227.98
43880040,6741,974046.46
43880041,743,270920.95
43880042,2027,25408.51
43880043,8980,400833.67
43880044,1057,773102.37
43880045,6179,662926.04
43880046,3519,206558.45
43880047,6593,547008.64
43880048,6321,97423.47
43880049,8119,135388.99
43880050,9696,199785.61
43880051,8505,357229.59
43880052,1071,276405.43
43880053,7577,883300.45
43880054,1111,52726.53
43880055,828,102770.59
43880056,90,743902.77
43880057,3948,811430.64
43880058,1343,49832.73
43880059,3873,607619.45
43880060,1095,61162.32
43880061,7963,123712.04
43880062,6797,546505.03
43880063,6045,601294.19
43880064,2083,495209.66
43880065,5445,89485.96
43880066,8609,105804.97
43880067,4134,817669.72
43880068,3111,583579.88
43880069,8707,969463.67
43880070,166,878796.21
43880071,3101,72821.56
43880072,1787,242767.93
43880073,3773,890336.55
43880074,6316,669923.46
43880075,6293,528169.71
43880076,4683,78140.9
43880077,7687,973514.41
43880078,4361,327500.5
43880079,6302,343505.32
43880080,2572,539175.54
43880081,7567,201046.26
43880082,8131,642188.27
43880083,3982,970907.27
43880084,1216,303686.37
43880085,8619,399215.3
43880086,5315,577321.19
43880087,4133,828600.2
43880088,7661,628859.64
43880089,6849,819989.49
43880090,6481,343458.86
43880091,3284,22988.28
43880092,7797,502315.32
43880093,7283,633002.66
43880094,4004,498507.79
43880095,6520,656369.38
43880096,8564,928226.08
43880097,374,918875.63
43880098,5941,757278.08
43880099,8254,105216.04
43880100,7336,617514.13
43880101,5058,948975.62
43880102,7719,807318.88
43880103,3915,946387.4
43880104,7735,827841.55
43880105,7231,56239.05
43880106,9748,280843.58
43880107,8847,577439.73
43880108,7946,175508.09
43880109,2447,89271.95
43880110,696,56877.18
43880111,5185,683087.48
43880112,2287,243951.84
43880113,5290,407495.68
43880114,9596,696312.38
43880115,5177,742200.29
43880116,3988,536740.32
43880117,5235,361242.73
43880118,9354,584817.87
43880119,9979,225172.02
43880120,9011,290368.96
43880121,2381,875623.3
43880122,870,223866.73
43880123,6510,776184.22
43880124,5379,396256.11
43880125,9994,628166.6
43880126,9635,493461.68
43880127,2602,995561.1
43880128,5898,299443.09
43880129,98,369016.65
43880130,2708,177605.16
43880131,8742,209219.53
43880132,4489,357706.89
43880133,3373,198968.71
43880134,4520,352765.89
43880135,6228,653297.19
43880136,9415,114074.4
43880137,4623,761685.42
43880138,1449,697439.36
43880139,5278,542452.27
43880140,665,380595.77
43880141,7626,835960.95
43880142,5389,356255.45
43880143,4761,669327.44
43880144,2382,428565.62
43880145,2568,145862.5
43880146,4886,813161.09
43880147,7088,159449.91
43880148,6586,411064.56
43880149,9212,42389.83
43880150,8783,795294.55
43880151,5746,903418.24
43880152,1904,815322.02
43880153,2450,129321.22
43880154,2453,869052.14
43880155,528,820930.0
43880156,3100,629483.27
43880157,4088,54397.35
43880158,453,183763.94
43880159,8907,249525.47
43880160,8429,571747.09
43880161,5065,669816.67
43880162,3298,932458.04
43880163,6516,46718.92
43880164,8300,414144.9
43880165,6817,246817.38
43880166,2865,48418.93
43880167,5848,572609.58
43880168,795,943556.57
43880169,4392,301640.36
43880170,9311,595811.98
43880171,981,447342.79
43880172,9733,918849.48
43880173,4615,864473.68
43880174,8081,443932.29
43880175,1738,410853.15
43880176,8769,991983.62
43880177,1535,133637.31
43880178,6556,719620.52
43880179,8180,566893.99
43880180,9388,270265.35
43880181,4941,448771.58
43880182,4976,655106.91
43880183,1485,132093.51
43880184,3488,98922.27
43880185,3452,141580.81
43880186,2824,767579.89
43880187,8152,662510.77
43880188,3818,501471.04
43880189,3706,71370.05
43880190,4744,725857.9
43880191,1724,401857.75
43880192,2856,752701.67
43880193,9091,317227.04
43880194,336,854279.11
43880195,7539,114499.13
43880196,925,270476.48
43880197,2408,95673.39
43880198,5401,748468.29
43880199,9124,641935.4
43880200,2191,796242.03
43880201,7521,115067.76
43880202,6832,862305.77
43880203,4322,319510.73
43880204,4051,89397.27
43880205,8098,905953.9
43880206,350,460132.63
43880207,2978,872315.0
43880208,8720,489334.85
43880209,6907,263649.49
43880210,7765,593550.08
43880211,3410,187361.4
43880212,9625,944913.6
43880213,5624,344776.77
43880214,7164,206321.81
43880215,1856,621770.17
43880216,8993,952575.7
43880217,7346,499479.09
43880218,587,992427.76
43880219,423,542710.39
43880220,5356,313616.49
43880221,6530,975882.92
43880222,3757,405312.33
43880223,5484,339899.72
43880224,1111,747083.69
43880225,6537,991795.01
43880226,8601,97776.8
43880227,3653,676276.8
43880228,4419,227209.25
43880229,2475,371077.36
43880230,338,623061.83
43880231,2500,182967.78
43880232,8188,598969.19
43880233,8214,359798.63
43880234,7654,675193.46
43880235,1139,260685.06
43880236,7446,167184.28
43880237,6009,331299.99
43880238,807,566901.0
43880239,7561,944938.87
43880240,2727,121212.85
43880241,4060,126947.8
43880242,8974,820227.9
43880243,7661,171425.18
43880244,5251,919724.99
43880245,1823,473992.88
43880246,1125,829686.14
43880247,7954,252536.11
43880248,3634,740240.31
43880249,7098,400106.45
43880250,8831,448311.52
43880251,1235,122175.82
43880252,240,949215.66
43880253,4965,798271.18
43880254,1449,772937.77
43880255,7431,435231.31
43880256,7281,214107.63
43880257,174,439270.0
43880258,3083,984971.13
43880259,3056,932043.21
43880260,765,357580.21
43880261,24,415748.36
43880262,4926,738620.23
43880263,1319,23929.61
43880264,3582,880339.7
43880265,216,957683.68
43880266,2965,273611.45
43880267,3051,104346.07
43880268,5626,433666.17
43880269,5966,320241.42
43880270,9795,143683.9
43880271,3990,301502.58
43880272,8624,576805.48
43880273,1322,517524.93
43880274,7813,881380.07
43880275,5339,499329.8
43880276,8171,775154.8
43880277,2336,345776.33
43880278,2989,618524.75
43880279,7603,310242.22
43880280,5399,562669.08
43880281,2109,378485.53
43880282,8025,777235.79
43880283,7597,359973.89
43880284,5955,381609.34
43880285,2068,807225.38
43880286,7795,926758.69
43880287,4974,12055.16
43880288,8268,737561.83
43880289,7071,109837.16
43880290,7478,244982.21
43880291,3614,525963.94
43880292,3925,996737.17
43880293,9822,769368.02
43880294,8599,372003.5
43880295,6279,542982.9
43880296,4546,492015.73
43880297,7117,215511.51
43880298,7430,847684.46
43880299,7390,512102.19
43880300,1806,278556.88
43880301,8509,996498.55
43880302,8965,321281.73
43880303,293,735152.67
43880304,6917,978477.13
43880305,1559,116593.56
43880306,4319,480693.1
43880307,4788,521516.09
43880308,8771,469067.35
43880309,9845,575561.55
43880310,4480,446277.23
43880311,5803,629859.93
43880312,1324,148808.15
43880313,2089,264609.5
43880314,9058,299072.34
43880315,9992,209869.59
43880316,144,531272.24
43880317,7602,199700.59
43880318,2792,390709.31
43880319,4659,566836.46
43880320,6740,885838.94
43880321,974,52441.12
43880322,4587,240262.28
43880323,3238,375609.82
43880324,7625,953400.8
43880325,464,939376.18
43880326,8880,417381.07
43880327,9915,673745.56
43880328,7866,649770.14
43880329,9881,358787.01
43880330,4656,178406.3
43880331,4340,234946.49
43880332,5723,448315.14
43880333,6996,410585.68
43880334,5253,757453.33
43880335,3159,55663.17
43880336,5873,676523.1
43880337,6194,195355.07
43880338,1785,175945.44
43880339,2961,627643.22
43880340,6473,64000.14
43880341,7322,977490.6
43880342,8928,649927.63
43880343,1353,715717.21
43880344,2815,242912.26
43880345,7980,513939.21
43880346,3700,852017.51
43880347,8961,446330.68
43880348,7581,683909.65
43880349,1062,278730.96
43880350,5534,776269.06
43880351,6968,921350.68
43880352,9761,275891.71
43880353,6170,555526.56
43880354,4958,600023.71
43880355,1558,130938.52
43880356,3462,82759.11
43880357,6850,510189.95
43880358,5957,704797.0
43880359,9676,25507.39
43880360,3975,855103.73
43880361,5706,542215.82
43880362,6118,896464.3
43880363,7665,283713.37
43880364,5758,206749.07
43880365,4714,360936.44
43880366,25,136705.32
43880367,2278,545999.11
43880368,4451,945766.48
43880369,5664,789277.12
43880370,8071,518726.29
43880371,754,151191.29
43880372,5978,354182.39
43880373,5111,101301.09
43880374,9508,815149.71
43880375,4105,432704.93
43880376,3762,345716.69
43880377,63,195147.05
43880378,3739,325985.96
43880379,1352,641505.23
43880380,4509,132462.5
43880381,3193,117898.14
43880382,7991,859821.91
43880383,225,187561.55
43880384,5995,684161.95
43880385,9997,158723.57
43880386,2552,806554.42
43880387,1290,766046.31
43880388,4350,270765.95
43880389,7190,226779.93
43880390,4622,141121.09
43880391,7957,802141.03
43880392,1066,375228.94
43880393,8737,539926.34
43880394,8293,782880.06
43880395,9258,734020.54
43880396,4982,526700.36
43880397,3206,818954.54
43880398,3,444237.65
43880399,868,78304.64
43880400,8270,423609.84
43880401,6661,471621.74
43880402,529,584801.85
43880403,8403,34471.57
43880404,4256,257410.62
43880405,9163,101860.76
43880406,5807,921336.51
43880407,8091,105584.5
43880408,1448,2438.15
43880409,5753,128293.27
43880410,8279,837001.4
43880411,155,546051.44
43880412,7981,795993.26
43880413,1138,485926.7
43880414,8423,4614.69
43880415,7888,248365.24
43880416,4944,655306.77
43880417,4159,950954.93
43880418,8546,533058.54
43880419,8791,351164.19
43880420,9216,104230.21
43880421,3935,682502.2
43880422,8633,841641.07
43880423,5107,656481.67
43880424,3174,394817.79
43880425,9463,596766.92
43880426,6891,644597.36
43880427,4898,589516.32
43880428,370,445175.3
43880429,4551,433755.12
43880430,2809,588608.96
43880431,6284,560317.51
43880432,2632,481903.69
43880433,7179,924689.75
43880434,9910,716337.89
43880435,2989,944719.77
43880436,8042,528480.83
43880437,13,161435.45
43880438,9653,552042.49
43880439,3409,198416.05
43880440,1894,305641.42
43880441,8974,577198.13
43880442,7675,184628.0
43880443,476,262624.51
43880444,7981,540758.97
43880445,8120,438210.26
43880446,3410,60215.39
43880447,8991,840828.14
43880448,6540,126135.92
43880449,5869,706306.7
43880450,818,878269.71
43880451,2200,432344.13
43880452,2953,118897.95
43880453,8469,126123.96
43880454,2054,911194.65
43880455,9223,744292.31
43880456,6923,754191.23
43880457,3490,504486.21
43880458,1346,736732.77
43880459,4316,147737.19
43880460,8930,329340.8
43880461,4799,183574.02
43880462,3196,337183.12
43880463,2451,123445.97
43880464,4093,929407.61
43880465,6316,506095.19
43880466,9165,719623.4
43880467,7872,847281.09
43880468,4495,477578.37
43880469,5080,181053.85
43880470,7478,159202.61
43880471,7076,705761.54
43880472,6644,977394.51
43880473,6919,706602.26
43880474,5822,120795.16
43880475,8197,386817.61
43880476,9564,492589.6
43880477,8272,802761.82
43880478,8524,701256.38
43880479,2196,130857.37
43880480,1268,80023.29
43880481,6696,770062.53
43880482,4172,786818.39
43880483,7830,389016.04
43880484,2729,765147.96
43880485,6817,73685.22
43880486,5507,253417.02
43880487,221,409272.82
43880488,4843,379257.96
43880489,6485,181811.52
43880490,7346,250075.29
43880491,6100,820126.68
43880492,7664,479407.16
43880493,5844,321886.36
43880494,5475,335604.91
43880495,9764,522314.37
43880496,2774,665697.91
43880497,3043,473870.95
43880498,6073,947722.45
43880499,7450,73776.25
43880500,6987,704073.54
43880501,192,809135.81
43880502,1724,193069.96
43880503,7675,18392.89
43880504,1635,419908.08
43880505,258,104491.05
43880506,7543,628961.92
43880507,7921,52511.33
43880508,4402,306920.38
43880509,654,527386.16
43880510,6245,812097.28
43880511,6848,505570.94
43880512,5246,149372.34
43880513,6408,750333.98
43880514,8418,330802.83
43880515,1100,782715.92
43880516,8389,632134.32
43880517,4190,893578.16
43880518,6311,647819.95
43880519,2075,368486.73
43880520,6068,283214.38
43880521,1338,897841.62
43880522,1659,549754.1
43880523,5947,296452.29
43880524,8721,111866.42
43880525,5283,730283.69
43880526,440,940848.03
43880527,177,66463.43
43880528,2028,411998.78
43880529,6027,887811.11
43880530,2073,214070.26
43880531,139,141530.88
43880532,490,278329.01
43880533,9843,658568.45
43880534,5725,812296.35
43880535,8424,162999.66
43880536,759,273540.88
43880537,5183,664304.41
43880538,6787,848135.78
43880539,7709,787600.24
43880540,1137,740040.73
43880541,7007,379421.13
43880542,5221,110469.91
43880543,9974,774798.52
43880544,6759,743713.06
43880545,7184,820821.18
43880546,2878,757272.97
43880547,3703,4816.88
43880548,3991,998286.51
43880549,9034,721078.07
43880550,5472,895988.79
43880551,4871,228992.78
43880552,6022,105925.97
43880553,7097,859762.6
43880554,4574,353682.26
43880555,6266,978881.69
43880556,9867,721454.06
43880557,206,590279.23
43880558,3201,568126.86
43880559,7231,182646.06
43880560,1704,201867.94
43880561,7261,984840.72
43880562,1057,652789.13
43880563,3582,249813.94
43880564,2702,309431.36
43880565,6427,57294.37
43880566,2187,858360.7
43880567,5393,410461.46
43880568,76,446004.27
43880569,704,678610.78
43880570,2417,358459.59
43880571,3613,924170.62
43880572,7192,306474.4
43880573,9648,484729.64
43880574,6198,922593.18
43880575,8568,920410.57
43880576,814,801444.91
43880577,6550,414927.53
43880578,1602,848774.78
43880579,1883,829753.01
43880580,1092,537990.02
43880581,8837,168941.94
43880582,4514,763889.86
43880583,9299,830126.58
43880584,8153,106274.11
43880585,4979,35274.19
43880586,7324,436369.65
43880587,6322,830782.15
43880588,858,781394.76
43880589,2239,783174.39
43880590,1406,210590.54
43880591,6046,333515.33
43880592,3269,581155.8
43880593,2692,968905.94
43880594,3641,468688.48
43880595,454,594736.32
43880596,488,132000.17
43880597,604,406718.48
43880598,1784,244396.83
43880599,4773,702303.09
43880600,4051,497101.06
43880601,6764,241742.65
43880602,1394,201569.27
43880603,1733,234626.69
43880604,2828,25088.35
43880605,6048,453649.82
43880606,8297,674059.03
43880607,4346,177835.85
43880608,5127,479203.73
43880609,2701,111894.44
43880610,2014,478281.52
43880611,7490,67740.72
43880612,2536,571787.97
43880613,6215,756895.46
43880614,529,558906.84
43880615,7771,659392.42
43880616,451,816596.99
43880617,6547,957630.35
43880618,2230,903760.47
43880619,4687,700849.19
43880620,9803,694548.86
43880621,5018,775673.06
43880622,3071,287042.85
43880623,3747,47874.79
43880624,5130,481354.5
43880625,5330,768992.12
43880626,2337,308173.9
43880627,8165,295822.63
43880628,8254,869773.24
43880629,423,724389.92
43880630,5862,501837.08
43880631,2845,288168.46
43880632,5233,55462.85
43880633,3356,722818.63
43880634,9311,830520.79
43880635,3833,201011.76
43880636,3205,35962.16
43880637,9021,8366.35
43880638,5402,394284.41
43880639,5180,888686.85
43880640,2586,296083.32
43880641,4343,658373.08
43880642,7836,946242.34
43880643,5108,98162.74
43880644,8400,955035.85
43880645,2076,248162.3
43880646,8013,642446.62
43880647,7593,730372.17
43880648,2099,549072.33
43880649,2351,880988.14
43880650,6264,820700.63
43880651,1862,776982.77
43880652,3710,683688.37
43880653,3479,295311.47
43880654,7958,883867.7
43880655,3485,110970.77
43880656,5477,556107.13
43880657,3837,808292.02
43880658,4825,956409.74
43880659,6374,391026.58
43880660,9466,224358.07
43880661,2293,875860.33
43880662,9025,816388.19
43880663,5269,2121.26
43880664,94,547955.54
43880665,6045,987772.99
43880666,5133,733138.33
43880667,2808,436886.68
43880668,3287,552708.51
43880669,1083,629068.18
43880670,5237,952792.07
43880671,7057,265755.81
43880672,7517,446541.39
43880673,9487,416288.74
43880674,4195,506859.82
43880675,8987,631912.83
43880676,1431,470161.84
43880677,551,264135.59
43880678,1093,617275.65
43880679,6433,421610.33
43880680,9221,682945.9
43880681,6695,568476.18
43880682,1111,500942.5
43880683,5302,863846.02
43880684,7253,939986.25
43880685,5554,628249.26
43880686,8724,950174.34
43880687,1526,465146.01
43880688,5285,499196.94
43880689,7959,692299.74
